专题,线索来源媒体,日期,标题,优先级P,命中规则,年份
T5_肝癌早筛,雨露肝霖,2020-12-10,【期刊导读】超声扫描或甲胎蛋白筛查可降低慢乙肝患者肝癌相关死亡风险,1,期刊导读,2020
T5_肝癌早筛,临床肝胆病杂志,2019-06-24,J Hepatol：体力活动可以降低约45%的肝细胞癌风险,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2019
T5_肝癌早筛,临床肝胆病杂志,2018-12-14,Hepatology：美国男性和女性的饮食模式和肝细胞癌的风险,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2018
T5_肝癌早筛,中华肝脏病杂志,2025-05-14,述评 ｜ 南月敏：肝细胞癌早诊早治技术研究进展与临床应用,2,述评,2025
T5_肝癌早筛,肝癌在线,2024-07-04,大咖专访 ｜ 谢青教授：数字化医疗推动肝癌早筛早诊,2,专家访谈|名家访谈|大咖,2024
T5_肝癌早筛,肝癌在线,2024-07-09,大咖专访 ｜ 陈拥军教授：肝癌早筛及综合治疗策略,2,专家访谈|名家访谈|大咖,2024
T5_肝癌早筛,中华肝脏病杂志,2022-09-30,专家论坛 ｜ 魏卫卫 陈锦章：液体活检在肝细胞癌早筛和复发预测中的应用,2,专家论坛,2022
T5_肝癌早筛,临床肝胆病杂志,2022-02-07,专家论坛｜刘景丰：生物信息学在肝细胞癌风险预测中的应用,2,专家论坛,2022
T5_肝癌早筛,中华肝脏病杂志,2022-09-23,述评｜侯金林：多组学研究助力肝癌早筛早诊早治,2,述评,2022
T5_肝癌早筛,肝癌在线,2021-08-27,「转」专家论坛｜肝细胞癌的靶向治疗,2,专家论坛,2021
T5_肝癌早筛,中华肝脏病杂志,2021-06-15,「转」大咖访谈丨谢青教授：建立肝癌早筛新模式，推进我国肝癌筛查与监测,2,专家访谈|名家访谈|大咖,2021
T5_肝癌早筛,中华肝脏病杂志,2021-05-17,【专家论坛】李若坤：肝细胞癌规范化筛查及早期影像诊断策略,2,专家论坛,2021
T5_肝癌早筛,中华肝脏病杂志,2021-05-11,【述评】侯金林：创建医院社区一体化“金字塔”肝癌筛查模式，实现肝癌早筛早诊早治,2,述评,2021
T5_肝癌早筛,肝胆相照平台,2019-01-29,【学术争鸣】AFP在肝癌筛查中的意义,2,学术争鸣,2019
T5_肝癌早筛,中华肝脏病杂志,2019-11-26,【述评】侯金林：行动起来，全力推动肝癌早筛早诊早治,2,述评,2019
T5_肝癌早筛,肝癌在线,2025-01-07,「转」科技助力肝病防控：乙肝管理数智化与肝癌早筛突破,3,未命中,2025
T5_肝癌早筛,临床肝胆病杂志,2025-01-15,临床研究｜慢性乙型肝炎患者发生肝癌的危险因素分析及列线图预测模型构建,3,未命中,2025
T5_肝癌早筛,肝胆相照平台,2025-04-07,孙超主任团队发现：纳入GLIM标准的列线图能够预测住院肝硬化患者的长期死亡率,3,未命中,2025
T5_肝癌早筛,肝胆相照平台,2025-04-09,窦晓光教授：乙肝肝硬化“破局”之策-早筛、早诊、早治是关键,3,未命中,2025
T6_长期管理,中华肝脏病杂志,2019-08-26,「转」【共识】慢性乙型肝炎临床治愈（功能性治愈）专家共识,0,专家共识,2019
T6_长期管理,雨露肝霖,2019-08-21,中文版来了！慢性乙型肝炎临床治愈（功能性治愈）专家共识,0,专家共识,2019
T6_长期管理,肝胆相照平台,2021-11-02,慢性乙型肝炎临床治愈170例分析,1,临床治愈,2021
T6_长期管理,雨露肝霖,2019-11-01,广东省扬帆领航，取得“中国慢性乙型肝炎临床治愈（珠峰）工程”项目阶段性成果,1,临床治愈,2019
T6_长期管理,临床肝胆病杂志,2018-01-29,Hepatology：重组乙型肝炎病毒共价闭合环状DNA在小鼠模型中长期持留并诱导慢性肝炎,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2018
T6_长期管理,临床肝胆病杂志,2017-08-08,孙剑教授谈：我国乙型肝炎长期随访队列的建设,1,队列,2017
T6_长期管理,临床肝胆病杂志,2014-07-08,Hepatology∶干扰素治疗丁型肝炎的长期随访结果,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2014
T6_长期管理,雨露肝霖,2025-02-18,「转」专家论坛｜高志良：慢性乙型肝炎功能性治愈离完全治愈还有多远？,2,专家论坛,2025
T6_长期管理,临床肝胆病杂志,2025-02-14,专家论坛｜高志良：慢性乙型肝炎功能性治愈离完全治愈还有多远？,2,专家论坛,2025
T6_长期管理,临床肝胆病杂志,2025-02-11,述评｜庄辉院士：慢性乙型肝炎功能性治愈不是梦,2,述评,2025
T6_长期管理,雨露肝霖,2023-05-24,【名家访谈】尚佳教授：如何与乙肝患者沟通，提升治疗依从性,2,专家访谈|名家访谈|大咖,2023
T6_长期管理,临床肝胆病杂志,2023-08-30,专家论坛｜李军：慢性乙型肝炎合并非酒精性脂肪性肝病——当前的认识与争议,2,专家论坛,2023
T6_长期管理,临床肝胆病杂志,2023-02-02,述评｜庄辉院士：扩大慢性乙型肝炎治疗,2,述评,2023
T6_长期管理,临床肝胆病杂志,2022-08-31,专家论坛｜张继明：影响慢性乙型肝炎功能性治愈的因素及其机制,2,专家论坛,2022
T6_长期管理,中华肝脏病杂志,2021-09-09,【专家论坛】吴玉章：慢性乙型肝炎治疗性疫苗研究进展,2,专家论坛,2021
T6_长期管理,临床肝胆病杂志,2021-05-28,专家论坛｜侯金林：靶向适应性免疫治愈慢性乙型肝炎策略及进展,2,专家论坛,2021
T6_长期管理,临床肝胆病杂志,2021-05-27,专家论坛｜陈学福：慢性乙型肝炎的治疗现状,2,专家论坛,2021
T6_长期管理,中华肝脏病杂志,2020-03-30,【专家论坛】宓余强：慢性乙型肝炎合并非酒精性脂肪性肝病的特征及诊治对策,2,专家论坛,2020
T6_长期管理,临床肝胆病杂志,2020-06-11,述评｜杨东亮：免疫控制与慢性乙型肝炎功能性治愈的进展与挑战,2,述评,2020
T6_长期管理,中华肝脏病杂志,2019-03-29,【专家论坛】以母婴阻断为目的的抗乙型肝炎病毒药物治疗的停药时间,2,专家论坛,2019
T7_联盟建设,肝癌在线,2024-03-06,64%肝癌患者初诊时已中晚期？这份专家共识更新，推进诊疗规范化进程,0,专家共识,2024
T7_联盟建设,肝癌在线,2024-10-11,「转」标准与规范 ｜ 钇-90微球选择性内放射治疗肝脏恶性肿瘤规范化操作专家共识（2024版）,0,专家共识,2024
T7_联盟建设,临床肝胆病杂志,2021-08-04,权威发布｜干细胞移植规范化治疗肝硬化失代偿的专家共识(2021),0,专家共识,2021
T7_联盟建设,肝胆相照平台,2019-10-19,《脂肪性肝病诊疗规范化专家建议》更新！32条推荐建议抢先看！,0,专家建议,2019
T7_联盟建设,中华肝脏病杂志,2019-10-21,【共识】中国脂肪性肝病诊疗规范化的专家建议 （2019年修订版）,0,专家建议,2019
T7_联盟建设,临床肝胆病杂志,2019-11-06,脂肪性肝病诊疗规范化的专家建议(2019年修订版),0,专家建议,2019
T7_联盟建设,雨露肝霖,2025-05-28,【内附视频】乙肝临床治愈门诊规范化建设与能力提升项目第十期理论学习班在乌鲁木齐顺利举办,1,临床治愈,2025
T7_联盟建设,雨露肝霖,2025-01-14,乙肝临床治愈门诊规范化建设与能力提升项目第七期理论学习班在昆明圆满落幕,1,临床治愈,2025
T7_联盟建设,雨露肝霖,2025-04-23,乙肝临床治愈门诊规范化建设与能力提升项目第九期理论学习班在成都圆满举行,1,临床治愈,2025
T7_联盟建设,雨露肝霖,2025-03-25,乙肝临床治愈门诊规范化建设与能力提升项目第八期理论学习班在广州成功举办,1,临床治愈,2025
T7_联盟建设,雨露肝霖,2024-01-23,乙肝临床治愈门诊规范化建设与能力提升项目第一期理论学习班在海口顺利举办,1,临床治愈,2024
T7_联盟建设,雨露肝霖,2024-05-14,乙肝临床治愈门诊规范化建设与能力提升项目第三期理论学习班在西安顺利召开,1,临床治愈,2024
T7_联盟建设,雨露肝霖,2024-03-19,乙肝临床治愈门诊规范化建设与能力提升项目第二期理论学习班在合肥圆满举办,1,临床治愈,2024
T7_联盟建设,雨露肝霖,2024-08-06,乙肝临床治愈门诊规范化建设与能力提升项目第五期理论学习班在郑州顺利举办,1,临床治愈,2024
T7_联盟建设,雨露肝霖,2024-11-05,乙肝临床治愈门诊规范化建设与能力提升项目第六期理论学习班在厦门圆满举行,1,临床治愈,2024
T7_联盟建设,雨露肝霖,2024-07-09,乙肝临床治愈门诊规范化建设与能力提升项目第四期理论学习班在沈阳圆满举办,1,临床治愈,2024
T7_联盟建设,雨露肝霖,2024-01-11,国家卫生健康委医院管理研究所关于开展乙肝临床治愈门诊规范化建设与能力提升项目基地申报工作的通知,1,临床治愈,2024
T7_联盟建设,肝博士,2025-05-19,兰州大学第二医院“肝影追踪者联盟” ｜  “肝胆好医声”西安站参赛团队掠影,3,未命中,2025
T7_联盟建设,肝博士,2025-05-16,山西白求恩医院守望者联盟 ｜  “肝胆好医声”西安站参赛团队掠影,3,未命中,2025
T7_联盟建设,临床肝胆病杂志,2025-03-18,柳荫·LIVE｜华夏肝脏病学联盟「胆石症治疗新思路」研讨会,3,未命中,2025
T7_联盟建设,肝胆相照平台,2024-11-29,共研医理，同悟医谛 ｜ 华东南中医肝病联盟疑难病例讨论会(第四季度)启幕在即,3,未命中,2024
T7_联盟建设,肝胆相照平台,2024-03-20,奋启新程 肝愈未来-肝胆慢病规范化管理防治能力提升项目启动会在京圆满召开！,3,未命中,2024
T7_联盟建设,肝胆相照平台,2024-11-11,数智赋能医防融合，加速消除肝病危害 ｜ Sunshine-LINK全国项目和MedAI肝病数字健康平台创新科技展正式起航,3,未命中,2024
T7_联盟建设,肝胆相照平台,2023-04-25,【医战到底】激情抢答 云端对战，开启酒精性肝病诊疗新规范,3,未命中,2023
